eid,account_number_avg_order_total_per_account_number_1day,account_number_avg_order_total_per_account_number_30day,account_number_avg_order_total_per_account_number_7day,account_number_avg_order_total_per_account_number_90day,account_number_num_distinct_transaction_per_account_number_1day,account_number_num_distinct_transaction_per_account_number_30day,account_number_num_distinct_transaction_per_account_number_7day,account_number_num_distinct_transaction_per_account_number_90day,account_number_num_fraud_transactions_per_account_number_1day,account_number_num_fraud_transactions_per_account_number_30day,account_number_num_fraud_transactions_per_account_number_7day,account_number_num_fraud_transactions_per_account_number_90day,account_number_num_fraud_transactions_per_account_number_lifetime,account_number_num_order_items_per_account_number_1day,account_number_num_order_items_per_account_number_30day,account_number_num_order_items_per_account_number_7day,account_number_num_order_items_per_account_number_90day,account_number_num_order_items_per_account_number_lifetime,account_number_sum_order_total_per_account_number_1day,account_number_sum_order_total_per_account_number_30day,account_number_sum_order_total_per_account_number_7day,account_number_sum_order_total_per_account_number_90day,is_billing_shipping_city_same,is_existing_user,num_order_items,order_total,status,is_fraud
869-4685438-4455291,172.95,172.95,172.95,172.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,172.95,172.95,172.95,172.95,1.0,1.0,3.0,172.95,New,0.0
600-9117003-5440114,612.95,612.95,612.95,612.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,612.95,612.95,612.95,612.95,1.0,0.0,2.0,612.95,New,0.0
530-5653633-6613461,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,14.0,14.0,1.0,1.0,3.0,14.0,New,0.0
727-9978171-4460619,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
138-1267270-5250841,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
343-9565625-5773654,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
503-8228762-8894554,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
871-7448768-9641601,212.95,212.95,212.95,212.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,212.95,212.95,212.95,212.95,1.0,1.0,2.0,212.95,New,0.0
853-1537142-6146614,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
899-2118415-7337168,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
218-8852785-8114694,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
636-8798204-8008593,312.95,312.95,312.95,312.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,312.95,312.95,312.95,312.95,1.0,1.0,2.0,312.95,New,0.0
382-4281364-8760058,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,1.0,1.0,2.0,162.95,New,0.0
131-9189220-6248134,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,14.0,14.0,1.0,1.0,3.0,14.0,New,0.0
295-1642167-4969084,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
931-1436716-9009865,172.43,172.43,172.43,172.43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,172.43,172.43,172.43,172.43,1.0,1.0,2.0,172.43,New,0.0
129-8506664-8624651,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
306-8689079-3492076,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,New,1.0
109-7073419-9671444,312.95,312.95,312.95,312.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,312.95,312.95,312.95,312.95,1.0,1.0,2.0,312.95,New,0.0
984-9587622-2642746,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
938-1813518-7609803,26.7,26.7,26.7,26.7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,26.7,26.7,26.7,26.7,1.0,1.0,2.0,26.7,New,0.0
642-6338408-5561502,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
729-6923652-6002419,9.0,135.975,135.975,135.975,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,4.0,9.0,271.95,271.95,271.95,1.0,1.0,2.0,9.0,New,0.0
488-8860530-1706604,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
365-5219179-9829946,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
806-4494680-0077129,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
004-9163496-9004797,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
987-8954978-7942498,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,14.0,14.0,0.0,1.0,3.0,14.0,New,0.0
498-9813450-6029624,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
785-0177477-7847349,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
797-0785511-2278833,212.95,212.95,212.95,212.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,212.95,212.95,212.95,212.95,1.0,1.0,2.0,212.95,New,0.0
910-9811926-5309109,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
139-5018420-4092890,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
664-8228492-4708486,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,New,0.0
028-5216412-1326256,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
953-4967609-3824535,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,1.0,1.0,2.0,162.95,New,0.0
726-9277666-4849466,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
629-1879891-8712568,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
892-4565642-6462669,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,New,0.0
381-6288763-5605012,412.95,412.95,412.95,412.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,412.95,412.95,412.95,412.95,1.0,1.0,2.0,412.95,New,0.0
872-0757253-9061194,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
985-0210822-3546347,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
422-0479356-7427491,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
153-1587080-5588164,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,New,1.0
451-0937536-9144948,212.95,212.95,212.95,212.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,212.95,212.95,212.95,212.95,1.0,1.0,2.0,212.95,New,0.0
262-0964082-1865044,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
577-1557037-7157303,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,14.0,14.0,1.0,1.0,3.0,14.0,New,0.0
632-6885362-3454090,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,New,0.0
835-6786921-8783764,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,0.0,1.0,2.0,9.0,New,0.0
432-1232620-2453221,149.0,149.0,149.0,149.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,149.0,149.0,149.0,149.0,1.0,1.0,3.0,149.0,New,0.0
279-1386215-8965999,1112.95,1112.95,1112.95,1112.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1112.95,1112.95,1112.95,1112.95,0.0,0.0,2.0,1112.95,New,1.0
613-3755318-4686319,222.43,222.43,222.43,222.43,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,222.43,222.43,222.43,222.43,1.0,1.0,2.0,222.43,New,0.0
390-9007951-4466574,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,1.0,0.0,2.0,162.95,New,0.0
545-2332617-5887483,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
053-7529789-7873930,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
888-6547143-0348801,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,1.0,1.0,2.0,162.95,New,0.0
980-9903306-7376197,249.0,249.0,249.0,249.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,249.0,249.0,249.0,249.0,0.0,1.0,3.0,249.0,New,0.0
974-1186050-7741784,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
929-6353314-2143039,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
238-3020056-0622346,262.95,93.65,262.95,93.65,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,6.0,262.95,280.95,262.95,280.95,1.0,1.0,2.0,262.95,New,0.0
197-0031712-3493495,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,1.0,0.0,2.0,162.95,New,0.0
979-7073278-2449944,34.0,34.0,34.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,34.0,34.0,34.0,34.0,1.0,1.0,3.0,34.0,New,0.0
436-6152132-4247783,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
786-1065756-3903685,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,0.0,3.0,5.0,New,0.0
777-0447612-3144622,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,0.0,1.0,2.0,162.95,New,0.0
326-2629592-9993903,212.95,212.95,212.95,212.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,212.95,212.95,212.95,212.95,1.0,1.0,2.0,212.95,New,0.0
910-9844954-0430680,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,162.95,162.95,162.95,162.95,1.0,1.0,2.0,162.95,New,0.0
435-3733131-4222179,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
038-2268427-3384209,262.95,262.95,262.95,262.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,262.95,262.95,262.95,262.95,1.0,1.0,2.0,262.95,New,0.0
169-6093157-9927708,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
607-8202113-7645684,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,14.0,14.0,1.0,1.0,3.0,14.0,New,0.0
681-2928555-7613578,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,1.0,1.0,2.0,162.95,New,0.0
993-6462181-5457972,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
799-4936503-0325877,179.0,179.0,179.0,179.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,179.0,179.0,179.0,179.0,1.0,0.0,3.0,179.0,New,0.0
492-9385685-0764299,29.0,220.975,29.0,220.975,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,29.0,441.95,29.0,441.95,1.0,1.0,2.0,29.0,New,0.0
211-6029207-5727909,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
809-0043394-8914036,262.95,262.95,262.95,262.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,262.95,262.95,262.95,262.95,1.0,0.0,2.0,262.95,New,0.0
165-6821924-0618441,212.95,212.95,212.95,212.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,212.95,212.95,212.95,212.95,1.0,1.0,2.0,212.95,New,0.0
170-7432948-6709063,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,New,1.0
383-1509367-8395083,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
997-5256675-3433167,9.0,21.5,21.5,21.5,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,5.0,9.0,43.0,43.0,43.0,1.0,1.0,2.0,9.0,New,0.0
802-4541956-1240193,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,New,0.0
730-6018614-2294335,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
089-3834246-4768510,412.95,412.95,412.95,412.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,412.95,412.95,412.95,412.95,1.0,1.0,2.0,412.95,New,0.0
315-6308216-6169049,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,1.0,1.0,2.0,162.95,New,0.0
370-0328441-4404531,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
198-1525137-0324488,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,14.0,14.0,1.0,0.0,3.0,14.0,New,0.0
436-4617804-0202241,14.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,14.0,14.0,1.0,0.0,3.0,14.0,New,0.0
493-4236160-7210977,262.95,262.95,262.95,262.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,262.95,262.95,262.95,262.95,1.0,1.0,2.0,262.95,New,0.0
259-0731891-4880100,220.7,220.7,220.7,220.7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,220.7,220.7,220.7,220.7,1.0,1.0,2.0,220.7,New,0.0
910-9107405-0744603,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
656-4026516-4127057,212.95,212.95,212.95,212.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,212.95,212.95,212.95,212.95,1.0,1.0,2.0,212.95,New,0.0
946-3750212-4337983,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
049-0044097-6500787,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
617-3872531-9948298,262.95,262.95,262.95,262.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,262.95,262.95,262.95,262.95,1.0,1.0,2.0,262.95,New,0.0
456-4465207-0830490,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
622-8668944-2790731,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
434-6973098-9334621,117.95,117.95,117.95,117.95,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,6.0,6.0,117.95,235.9,235.9,235.9,1.0,1.0,3.0,117.95,New,0.0
965-9722741-3759906,0.0,281.475,0.0,281.475,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,562.95,0.0,562.95,1.0,1.0,0.0,,New,0.0
531-9838886-3328760,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,1.0,1.0,2.0,162.95,New,0.0
500-4657145-8954303,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
925-5993242-5137851,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,New,0.0
895-1962235-2489119,9.0,35.975,9.0,35.975,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,9.0,71.95,9.0,71.95,1.0,1.0,2.0,9.0,New,0.0
963-1547015-8813805,122.95,122.95,122.95,122.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,122.95,122.95,122.95,122.95,1.0,0.0,3.0,122.95,New,0.0
524-3219568-8670857,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
714-5636129-2446987,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
051-5980988-0240951,974.3,974.3,974.3,974.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,974.3,974.3,974.3,974.3,0.0,0.0,2.0,974.3,New,1.0
650-4416139-9072454,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,New,0.0
658-4362839-6948799,162.95,162.95,162.95,162.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,162.95,162.95,162.95,162.95,1.0,1.0,2.0,162.95,New,0.0
543-1609375-5177631,34.0,34.0,34.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,34.0,34.0,34.0,34.0,1.0,1.0,3.0,34.0,New,0.0
921-6426370-2672551,212.95,212.95,212.95,212.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,212.95,212.95,212.95,212.95,1.0,1.0,2.0,212.95,New,0.0
672-5492055-0241931,262.95,262.95,262.95,262.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,262.95,262.95,262.95,262.95,1.0,1.0,2.0,262.95,New,0.0
066-6305502-8070020,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,New,0.0
